politician,polltype,subgroup,start_date,end_date,pollster_rating_name,sample_size,raw_sample_size,population,weight,approve,disapprove,approve_adjusted,disapprove_adjusted,tracking,url,poll_id,question_id,created_at,timestamp,pollster_rating_id,subpopulation
Joe Biden,potus-approve,All polls,4/18/2022,4/20/2022,Rasmussen Reports,1500,1500,lv,0.500668003,43,56,41.88480563,52.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78795,154750,4/21/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,4/12/2022,4/19/2022,GQR,2000,2000,rv,0.480707066,52,48,48.26708986,47.56644745,NA,https://climatepolicystrategy.com/wp-content/uploads/2022/05/US-Climate-Policy-and-Strategy-Debrief-Wave-2_report_Public.pdf,79050,155993,5/31/2022,2023-11-10T14:34:52Z,126,NA
Joe Biden,potus-approve,All polls,4/1/2022,4/19/2022,Gallup,1018,1018,a,0.824912894,41,56,40.87637083,54.24708092,NA,https://news.gallup.com/poll/391973/biden-job-approval-stuck-low-40s.aspx,78801,154789,4/22/2022,2023-11-10T14:34:52Z,112,NA
Joe Biden,potus-approve,All polls,4/13/2022,4/19/2022,Morning Consult,7164,45000,a,1.058502815,40,52,38.85022411,53.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78792,154743,4/21/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,4/16/2022,4/19/2022,YouGov,1500,1500,a,0.578121613,41,49,41.01152528,49.6618537,NA,https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,78782,154714,4/20/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,4/18/2022,4/19/2022,Ipsos,1005,1005,a,0.579565114,43.27,51.32,42.66499099,51.41073048,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,78779,154688,4/19/2022,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,4/15/2022,4/18/2022,Cygnal,5846,5846,lv,1.360249949,44.6,53.7,41.45935597,52.94086152,NA,https://www.cygn.al/april-national-voter-trends-panel/,78803,154804,4/22/2022,2023-11-10T14:34:52Z,67,NA
Joe Biden,potus-approve,All polls,4/14/2022,4/18/2022,AP-NORC,1085,1085,a,0.851626315,45,54,42.76047761,51.65171071,NA,https://apnorc.org/projects/pessimism-about-the-national-economy-and-the-direction-of-the-country-continues/,78800,154788,4/22/2022,2023-11-10T14:34:52Z,397,NA
Joe Biden,potus-approve,All polls,4/12/2022,4/18/2022,Public Opinion Strategies,1500,1500,rv,1.001336006,44,56,41.47646114,54.4345592,NA,https://americansforprosperity.org/poll-americans-largely-blame-inflation-and-rising-prices-on-government/,78799,154787,4/21/2022,2023-11-10T14:34:52Z,260,NA
Joe Biden,potus-approve,All polls,4/18/2022,4/18/2022,Redfield & Wilton Strategies,1500,1500,rv,1.001336006,38,47,39.84596707,53.97624053,NA,https://redfieldandwiltonstrategies.com/wp-content/uploads/2022/03/Joe-Biden-Administration-Approval-Ratings-and-Hypothetical-Voting-Intention-08.03.2022.xlsx,78797,154756,4/21/2022,2023-11-10T14:34:52Z,562,NA
Joe Biden,potus-approve,All polls,4/14/2022,4/18/2022,Global Strategy Group/GBAO (Navigator Research),997,997,rv,0.816360123,46,52,44.62789904,50.46515112,NA,https://navigatorresearch.org/wp-content/uploads/2022/04/Navigator-Update-04.21.2022.pdf,78793,154744,4/21/2022,2023-11-10T14:34:52Z,413,NA
Joe Biden,potus-approve,All polls,4/17/2022,4/18/2022,NewsNation,1038,1038,rv,0.832976751,47.4,52.6,43.83199311,51.15982915,NA,https://www.newsnationnow.com/polls/full-report-newsnations-survey-on-covid-19-restrictions-immigration/,78783,154733,4/20/2022,2023-11-10T14:34:52Z,696,NA
Joe Biden,potus-approve,All polls,4/15/2022,4/17/2022,Morning Consult,2005,2005,rv,0.559978583,45,52,42.85022411,52.59726473,NA,https://www.politico.com/newsletters/playbook/2022/04/19/white-house-wonders-to-mask-or-not-to-mask-00026178,78778,154685,4/19/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,4/15/2022,4/17/2022,Morning Consult,2210,2210,a,0.587909348,43,52,41.85022411,53.27166628,NA,https://morningconsult.com/2022/04/19/elon-musk-twitter-free-speech-content-moderation-survey/,78775,154676,4/19/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,4/13/2022,4/17/2022,Rasmussen Reports,1500,1500,lv,0.500668003,44,54,42.88480563,50.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78774,154675,4/18/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,4/14/2022,4/16/2022,RMG Research,1200,1200,rv,0.433216363,41,55,40.13977063,54.32014023,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78832,154967,4/27/2022,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,4/14/2022,4/15/2022,Morning Consult,1991,1991,rv,0.558020121,43,54,40.85022411,54.59726473,NA,https://spn.org/articles/race-in-the-classroom/,82676,172299,4/25/2023,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,4/13/2022,4/14/2022,RMG Research,1200,1200,rv,0.433216363,43,53,42.13977063,52.32014023,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78833,154968,4/27/2022,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,4/12/2022,4/13/2022,RMG Research,1200,1200,rv,0.433216363,43,51,42.13977063,50.32014023,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78834,154969,4/27/2022,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,4/6/2022,4/12/2022,Morning Consult,7164,45000,a,1.058502815,42,50,40.85022411,51.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78763,154659,4/14/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,4/9/2022,4/12/2022,YouGov,1500,1500,a,0.500668003,44,48,44.01152528,48.6618537,NA,https://docs.cdn.yougov.com/3gmmhwtyj0/econToplines.pdf,78754,154619,4/13/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,4/10/2022,4/12/2022,Rasmussen Reports,1500,1500,lv,0.500668003,41,58,39.88480563,54.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78751,154600,4/13/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,4/11/2022,4/12/2022,Ipsos,1005,1005,a,0.579565114,40.76,53.2,40.15499099,53.29073048,NA,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-04132022,78748,154571,4/13/2022,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,4/9/2022,4/11/2022,Morning Consult,2210,2210,a,0.587909348,40,54,38.85022411,55.27166628,NA,https://morningconsult.com/2022/04/20/batman-rankings/,78781,154698,4/20/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,4/9/2022,4/11/2022,Morning Consult,2005,2005,rv,0.559978583,42,55,39.85022411,55.59726473,NA,https://morningconsult.com/2022/04/18/putin-war-crimes-polling-ukraine-invasion/,78772,154672,4/18/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,4/7/2022,4/11/2022,Quinnipiac University,1412,1412,a,0.28560635,33,54,36.82756237,52.93794908,NA,https://poll.qu.edu/poll-release?releaseid=3843,78753,154605,4/13/2022,2023-11-10T14:34:52Z,267,NA
Joe Biden,potus-approve,All polls,4/8/2022,4/11/2022,Morning Consult,2005,2005,rv,0.559978583,41,55,38.85022411,55.59726473,NA,https://assets.morningconsult.com/wp-uploads/2022/04/12125341/2204052_crosstabs_POLITICO_RVs_v1_SH.pdf,78747,154570,4/13/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,4/8/2022,4/10/2022,Morning Consult,2210,2210,a,0.587909348,40,53,38.85022411,54.27166628,NA,https://morningconsult.com/2022/04/14/jk-rowling-harry-potter/,78764,154660,4/14/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,4/7/2022,4/10/2022,Hart Research Associates/Public Opinion Strategies,800,800,a,0.731272424,38,53,38.33412319,52.54814947,NA,https://www.cnbc.com/2022/04/13/bidens-approval-falls-to-new-low-amid-economic-pessimism-cnbc-survey-finds.html,78749,154572,4/13/2022,2023-11-10T14:34:52Z,221,NA
Joe Biden,potus-approve,All polls,4/7/2022,4/9/2022,RMG Research,1200,1200,rv,0.433216363,40,55,39.13977063,54.32014023,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78835,154970,4/27/2022,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,4/6/2022,4/8/2022,Big Village,1013,1013,a,0.581867269,39.2,51.5,40.18052906,52.83349054,NA,https://engine-insights.com/blog/public-opinion-polling/,78818,154895,4/26/2022,2023-11-10T14:34:52Z,37,NA
Joe Biden,potus-approve,All polls,4/6/2022,4/8/2022,TIPP Insights,1305,1305,a,0.933984049,42,43,42.03053586,48.08430198,NA,https://www.investors.com/politics/biden-approval-rating-shows-signs-of-life-but-not-among-independents-ibd-tipp/,78742,154546,4/11/2022,2023-11-10T14:34:52Z,144,NA
Joe Biden,potus-approve,All polls,4/5/2022,4/8/2022,YouGov,2062,2062,a,0.587014107,42,58,42.01152528,58.6618537,NA,https://www.cbsnews.com/news/cbs-news-poll-inflation-outweighs-jobs-on-economic-views-prices-force-cutbacks/,78736,154504,4/10/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,4/5/2022,4/7/2022,Rasmussen Reports,1500,1500,lv,0.500668003,41,57,39.88480563,53.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78735,154503,4/8/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,4/5/2022,4/6/2022,RMG Research,1200,1200,rv,0.433216363,43,51,42.13977063,50.32014023,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78836,154971,4/27/2022,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,3/30/2022,4/5/2022,Morning Consult,7164,45000,a,1.058502815,44,48,42.85022411,49.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78734,154502,4/7/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,4/2/2022,4/5/2022,YouGov,1500,1500,a,0.578121613,40,50,40.01152528,50.6618537,NA,https://docs.cdn.yougov.com/bntehkvg1p/econToplines.pdf,78718,154440,4/6/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,4/4/2022,4/5/2022,Ipsos,1001,1001,a,0.493506313,45.11,50.15,44.50499099,50.24073048,NA,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-04062022,78715,154408,4/5/2022,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,4/1/2022,4/4/2022,Data for Progress,1253,1253,lv,0.915186781,44,54,41.66493483,52.15601067,NA,https://www.dataforprogress.org/blog/2022/4/18/the-billionaire-minimum-income-tax-is-popular,78776,154677,4/19/2022,2023-11-10T14:34:52Z,522,NA
Joe Biden,potus-approve,All polls,3/31/2022,4/4/2022,Global Strategy Group/GBAO (Navigator Research),998,998,rv,0.816769429,45,52,43.62789904,50.46515112,NA,https://navigatorresearch.org/bidens-economic-agenda-hits-high-in-support-as-most-americans-are-not-hearing-much-positive-economic-news/,78744,154554,4/12/2022,2023-11-10T14:34:52Z,413,NA
Joe Biden,potus-approve,All polls,3/31/2022,4/4/2022,Quinnipiac University,1436,1436,a,0.692781729,38,53,41.82756237,51.93794908,NA,https://poll.qu.edu/poll-release?releaseid=3842,78723,154462,4/6/2022,2023-11-10T14:34:52Z,267,NA
Joe Biden,potus-approve,All polls,3/31/2022,4/4/2022,YouGov,1618,1618,a,0.600430624,39,53,39.01152528,53.6618537,NA,https://news.yahoo.com/poll-63-of-americans-say-putin-cannot-remain-in-power-090049601.html,78717,154432,4/6/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,3/31/2022,4/4/2022,Rasmussen Reports,1500,1500,lv,0.500668003,42,56,40.88480563,52.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78711,154400,4/5/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,4/1/2022,4/4/2022,Morning Consult,2003,2003,rv,0.559699222,42,55,39.85022411,55.59726473,NA,https://morningconsult.com/2022/04/05/ketanji-brown-jackson-polling-senate-confirmation/,78710,154399,4/5/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,4/1/2022,4/3/2022,RMG Research,1200,1200,rv,0.447811076,39,53,38.13977063,52.32014023,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78837,154972,4/27/2022,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,3/31/2022,4/3/2022,Morning Consult,2005,2005,rv,0.559978583,43,53,40.85022411,53.59726473,NA,https://assets.morningconsult.com/wp-uploads/2022/04/07131945/2203225_crosstabs_MC_POLITICS_ANALYST_RVs.pdf,78737,154517,4/11/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,4/3/2022,4/3/2022,Redfield & Wilton Strategies,1500,1500,rv,1.001336006,39,48,40.84596707,54.97624053,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-3-april-2022/,78726,154478,4/7/2022,2023-11-10T14:34:52Z,562,NA
Joe Biden,potus-approve,All polls,3/31/2022,4/2/2022,RMG Research,1200,1200,rv,0.51708769,41,53,40.13977063,52.32014023,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78838,154973,4/27/2022,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,3/1/2022,3/31/2022,SurveyMonkey,7164,59949,a,1.360249949,43,55,41.78920893,53.04807269,NA,https://www.surveymonkey.com/curiosity/biden-approval-tracker-2022/,80788,162059,9/24/2022,2023-11-10T14:34:52Z,324,NA
Joe Biden,potus-approve,All polls,3/29/2022,3/31/2022,Morning Consult,2005,2005,rv,0.559978583,42,55,39.85022411,55.59726473,NA,https://prosperousamerica.org/poll-voters-overwhelmingly-support-china-tariffs/,78935,155426,5/11/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,3/25/2022,3/31/2022,Climate Nexus,1965,1965,rv,1.146081443,44,53,42.10778752,53.40615526,NA,https://climatenexus.org/media/pdf/National-Ukraine-Poll-Press-Release.pdf,78721,154456,4/6/2022,2023-11-10T14:34:52Z,506,NA
Joe Biden,potus-approve,All polls,3/30/2022,3/31/2022,Morning Consult,2210,2210,a,0.587909348,40,54,38.85022411,55.27166628,NA,https://morningconsult.com/2022/04/01/will-smith-chris-rock-oscars-slap/,78702,154346,4/1/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,3/29/2022,3/30/2022,RMG Research,1200,1200,rv,0.633300496,40,56,39.13977063,55.32014023,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78839,154974,4/27/2022,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,3/28/2022,3/30/2022,Rasmussen Reports,1500,1500,lv,0.500668003,42,57,40.88480563,53.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78690,154304,3/31/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,3/22/2022,3/29/2022,Marist College,1170,1170,a,0.884356015,39,54,39.03067336,54.94339705,NA,https://maristpoll.marist.edu/polls/marist-national-poll-biden-job-approval-rating-march-31-2022/,78701,154333,3/31/2022,2023-11-10T14:34:52Z,183,NA
Joe Biden,potus-approve,All polls,3/23/2022,3/29/2022,Morning Consult,7164,45000,a,1.058502815,42,50,40.85022411,51.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78697,154311,3/31/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,3/26/2022,3/29/2022,YouGov,1500,1500,a,0.578121613,43,49,43.01152528,49.6618537,NA,https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,78685,154260,3/30/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,3/28/2022,3/29/2022,Ipsos,1005,1005,a,0.579565114,41.99,52.04,41.38499099,52.13073048,NA,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-03302022,78682,154225,3/29/2022,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,3/24/2022,3/28/2022,Quinnipiac University,1462,1462,a,0.988571053,36,55,39.82756237,53.93794908,NA,https://poll.qu.edu/poll-release?releaseid=3841,78688,154289,3/30/2022,2023-11-10T14:34:52Z,267,NA
Joe Biden,potus-approve,All polls,3/25/2022,3/27/2022,RMG Research,1200,1200,rv,0.895622151,42,53,41.13977063,52.32014023,NA,https://www.scribd.com/document/571800930/Scott-Rasmussen-National-Survey-April-21-23-2022,78840,154975,4/27/2022,2023-11-10T14:34:52Z,555,NA
Joe Biden,potus-approve,All polls,3/25/2022,3/27/2022,Big Village,1024,1024,a,0.827340304,43.3,48.6,44.28052906,49.93349054,NA,https://engine-insights.com/blog/public-opinion-polling/,78819,154896,4/26/2022,2023-11-10T14:34:52Z,37,NA
Joe Biden,potus-approve,All polls,3/25/2022,3/27/2022,Research Co.,1000,1000,a,0.817587425,42,52,42.00709536,51.9024841,NA,https://researchco.ca/2022/03/29/pride-america/,78681,154213,3/29/2022,2023-11-10T14:34:52Z,449,NA
Joe Biden,potus-approve,All polls,3/25/2022,3/27/2022,Morning Consult,2006,2006,rv,0.560118211,42,54,39.85022411,54.59726473,NA,https://morningconsult.com/2022/03/28/ketanji-brown-jackson-confirmation-support-polling/,78674,154170,3/28/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,3/23/2022,3/27/2022,Rasmussen Reports,1500,1500,lv,0.500668003,43,56,41.88480563,52.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78672,154168,3/28/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,3/25/2022,3/25/2022,co/efficient,963,963,lv,0.390513564,37,56,39.70759586,54.96080151,NA,https://coefficient.org/wp-content/uploads/2022/03/National-Critical-Issues.pdf,78675,154172,3/28/2022,2023-11-10T14:34:52Z,514,NA
Joe Biden,potus-approve,All polls,3/23/2022,3/24/2022,SurveyMonkey,3953,3953,a,1.360249949,45,52,43.78920893,50.04807269,NA,https://www.momentive.ai/en/blog/cnbc-financial-literacy-2022/,78720,154455,4/6/2022,2023-11-10T14:34:52Z,324,NA
Joe Biden,potus-approve,All polls,3/14/2022,3/24/2022,Marquette University Law School,1004,1004,a,0.819220968,44,55,42.26000596,51.99886847,NA,https://law.marquette.edu/poll/2022/03/31/marquette-supreme-court-poll-march-2022-national-issues/,78698,154312,3/31/2022,2023-11-10T14:34:52Z,195,NA
Joe Biden,potus-approve,All polls,3/23/2022,3/24/2022,Harris Insights & Analytics,1990,1990,rv,1.153348995,39,55,36.37972414,54.85174531,NA,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/8268fbf4-a318-713b-ed6e-8c25f5df1f41/HHP_March2022_FinalEdited.pdf,78679,154204,3/29/2022,2023-11-10T14:34:52Z,133,NA
Joe Biden,potus-approve,All polls,3/18/2022,3/22/2022,Hart Research Associates/Public Opinion Strategies,1000,1000,a,0.817587425,40,55,40.33412319,54.54814947,NA,https://www.nbcnews.com/politics/meet-the-press/bidens-job-approval-falls-lowest-level-presidency-war-inflation-fears-rcna21679,78669,154163,3/27/2022,2023-11-10T14:34:52Z,221,NA
Joe Biden,potus-approve,All polls,3/17/2022,3/22/2022,McLaughlin & Associates,1000,1000,lv,0.817587425,41,57,38.49432313,55.1835337,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/03/National-Monthly-Release-March-2022-.pdf,78662,154105,3/24/2022,2023-11-10T14:34:52Z,203,NA
Joe Biden,potus-approve,All polls,3/21/2022,3/22/2022,NewsNation,1086,1086,rv,0.852018679,44.03,55.97,40.46199311,54.52982915,NA,https://www.newsnationnow.com/polls/full-report-newsnation-ukraine-russia-survey/,78658,154067,3/24/2022,2023-11-10T14:34:52Z,696,NA
Joe Biden,potus-approve,All polls,3/16/2022,3/22/2022,Morning Consult,7164,45000,a,1.058502815,41,50,39.85022411,51.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78656,154065,3/24/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,3/20/2022,3/22/2022,Rasmussen Reports,1500,1500,lv,0.500668003,42,57,40.88480563,53.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78648,154022,3/23/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,3/19/2022,3/22/2022,YouGov,1500,1500,a,0.484350618,43,48,43.01152528,48.6618537,NA,https://docs.cdn.yougov.com/joqdn4nhky/econToplines.pdf,78647,154023,3/23/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,3/21/2022,3/22/2022,Ipsos,1005,1005,a,0.579565114,39.96,54.43,39.35499099,54.52073048,NA,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-03232022,78642,153968,3/22/2022,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,3/11/2022,3/21/2022,YouGov,2000,2000,rv,0.55927992,42.67,57.33,41.68152528,57.31745216,NA,https://news.hofstra.edu/2022/03/29/biden-approval-falls-amid-concerns-about-inflation-kalikow-poll/,78687,154284,3/30/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,3/18/2022,3/21/2022,Morning Consult,2211,2211,a,0.588042344,38,56,36.85022411,57.27166628,NA,https://morningconsult.com/2022/03/24/vaping-e-cigarettes-youth-smoking-survey/,78663,154123,3/24/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,3/15/2022,3/21/2022,University of Massachusetts Lowell Center for Public Opinion,1000,1000,a,0.817587425,43,57,42.30163471,55.20026764,NA,https://www.uml.edu/docs/2022-National-Topline-324_tcm18-350201.pdf,78659,154073,3/24/2022,2023-11-10T14:34:52Z,355,NA
Joe Biden,potus-approve,All polls,3/17/2022,3/21/2022,AP-NORC,1082,1082,a,0.850448136,43,56,40.76047761,53.65171071,NA,https://apnorc.org/projects/americans-dont-think-biden-is-being-tough-enough-on-russia/,78657,154066,3/24/2022,2023-11-10T14:34:52Z,397,NA
Joe Biden,potus-approve,All polls,3/18/2022,3/21/2022,Beacon Research/Shaw & Co. Research,1004,1004,rv,0.819220968,45,54,42.31540737,52.2041853,NA,https://www.foxnews.com/official-polls/fox-news-poll-higher-interest-gives-gop-edge-in-2022-midterms,78649,154046,3/23/2022,2023-11-10T14:34:52Z,103,NA
Joe Biden,potus-approve,All polls,3/18/2022,3/21/2022,Echelon Insights,1050,1050,rv,0.837777809,45,53,43.08363423,51.80313254,NA,https://echeloninsights.com/in-the-news/march-22-omnibus-political-update/,78641,154038,3/23/2022,2023-11-10T14:34:52Z,407,NA
Joe Biden,potus-approve,All polls,3/18/2022,3/21/2022,Morning Consult,2005,2005,rv,0.559978583,42,55,39.85022411,55.59726473,NA,https://morningconsult.com/2022/03/22/ketanji-brown-jackson-supreme-court-confirmation-hearing-survey/,78634,153901,3/22/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,3/17/2022,3/20/2022,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.578121613,44,52,42.62789904,50.46515112,NA,https://navigatorresearch.org/wp-content/uploads/2022/03/Navigator-Update-03.25.2022.pdf,78666,154149,3/25/2022,2023-11-10T14:34:52Z,413,NA
Joe Biden,potus-approve,All polls,3/18/2022,3/20/2022,Leger,1000,1000,a,0.817587425,47,51,46.03356646,49.87890248,NA,https://leger360.com/surveys/joe-biden-and-kamala-harris-approval-ratings-march-24-2022/,78665,154142,3/24/2022,2023-11-10T14:34:52Z,572,NA
Joe Biden,potus-approve,All polls,3/20/2022,3/20/2022,Redfield & Wilton Strategies,1500,1500,rv,0.70805148,39,45,40.84596707,51.97624053,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-20-march-2022/,78664,154124,3/24/2022,2023-11-10T14:34:52Z,562,NA
Joe Biden,potus-approve,All polls,3/15/2022,3/20/2022,Selzer & Co.,1002,1002,a,0.340250968,34,52,37.68448411,52.6184808,NA,https://www.grinnell.edu/sites/default/files/docs/2022-03/FOR%20THE%20WEBSITE%20with%20branding%20v2%20Selzer%20Co%20GCNP%202249%20Methodology%20Document%203-21-2022.pdf,78644,153988,3/23/2022,2023-11-10T14:34:52Z,304,NA
Joe Biden,potus-approve,All polls,3/18/2022,3/20/2022,Emerson College,1023,1023,rv,0.826936231,42.7,48.6,42.15781342,51.13992021,NA,https://emersonpolling.reportablenews.com/pr/national-poll-march-2022-us-voters-report-increased-hardship-as-prices-rise-blame-biden-for-gas-prices,78636,153903,3/22/2022,2023-11-10T14:34:52Z,88,NA
Joe Biden,potus-approve,All polls,3/17/2022,3/20/2022,American Research Group,1100,1100,a,0.857492926,45,51,43.98754612,51.52888729,NA,https://americanresearchgroup.com/economy/,78600,153749,3/21/2022,2023-11-10T14:34:52Z,9,NA
Joe Biden,potus-approve,All polls,3/1/2022,3/18/2022,Gallup,1017,1017,a,0.824507631,42,54,41.87637083,52.24708092,NA,https://news.gallup.com/poll/390953/biden-job-rating-tepid-covid-russia-handling.aspx,78643,153969,3/22/2022,2023-11-10T14:34:52Z,112,NA
Joe Biden,potus-approve,All polls,3/15/2022,3/18/2022,Morning Consult,4419,4419,a,0.831335315,41,54,39.85022411,55.27166628,NA,https://morningconsult.com/2022/03/22/oscars-best-picture-nominees/,78635,153902,3/22/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,3/14/2022,3/17/2022,Morning Consult,2210,2210,a,0.587909348,43,53,41.85022411,54.27166628,NA,https://morningconsult.com/2022/03/23/disney-lgbtq-florida-bill/,78645,153989,3/23/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,3/15/2022,3/17/2022,Rasmussen Reports,1500,1500,lv,0.352666566,38,60,36.88480563,56.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78595,153728,3/18/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,3/9/2022,3/15/2022,Morning Consult,7164,45000,a,1.058502815,41,51,39.85022411,52.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78592,153710,3/17/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,3/12/2022,3/15/2022,YouGov,1500,1500,a,0.500668003,40,51,40.01152528,51.6618537,NA,https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,78579,153625,3/16/2022,2023-11-10T14:34:52Z,391,NA
